competition_id,hotkey,is_screener,pass_with_compression,pass_without_compression,platform_score,run_count,task_id,task_name,tokens_with_compression,tokens_without_compression
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.1504786125685893,5,249,Will be available after uploads finish,858038.4,1156016
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,0.3944156686179812,5,250,Will be available after uploads finish,923859.6,1230544
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.3788398008383287,5,251,Will be available after uploads finish,200859,441256
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.8723957079787876,5,252,Will be available after uploads finish,172262.2,1091029
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,True,True,True,1.4016192582189606,5,253,Will be available after uploads finish,223354,479159
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,True,True,True,1.4865006779370962,5,254,Will be available after uploads finish,242525.6,532579
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,0.48455836621973775,5,255,Will be available after uploads finish,340427.2,603445
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,2.771403311714998,5,256,Will be available after uploads finish,839479.4,2404963
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,2.136933571438961,5,257,Will be available after uploads finish,1236973.8,2017063
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.2853866302647277,5,258,Will be available after uploads finish,403202,709077
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.9114724642327865,5,259,Will be available after uploads finish,62288,759937
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,1.3290260834013286,5,260,Will be available after uploads finish,877083.4,1513961
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,2.382645475435367,5,261,Will be available after uploads finish,111401.2,546890
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.347505299856928,5,262,Will be available after uploads finish,820850.4,1651100
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,2.04853546884652,5,263,Will be available after uploads finish,706511.6,1576654
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.4215859341815666,5,264,Will be available after uploads finish,440850.4,935869
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,True,1.9618838886840535,5,265,Will be available after uploads finish,100291.4,1189263
107,5EFLeDNSU5Z2QqSGLZeEJkxV9PBM6EKTEDaB6b8QgHRXBwJY,False,True,False,1.859988118530103,5,266,Will be available after uploads finish,1282313,2565539
